ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
681033,0,0,6,0,0,129,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1834
681036,0,0,24,0,0,0,0,0,0,1,0,1,2996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2963
681037,0,0,24,0,0,0,0,0,0,1,0,1,2997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2964
681049,0,0,6,0,0,16,0,-101,0,1,0,1,0,0,0,0,-5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2425
681050,0,0,48,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2426
681051,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2949
681052,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2950
681055,0,0,6,0,0,99,0,304,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,56,0,2048
681057,0,0,113,0,0,0,0,64,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,120,0,0,0,0,0,0,0,0,0,2008
681058,0,0,6,1,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,2645
681059,0,1,6,1,0,31,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2645
681069,0,0,63,0,0,0,0,-56,0,1,0,1,0,0,0,0,-1.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1753
681078,0,0,6,0,0,23,1000,-1,1,1,0,1,0,0,0,0,0,5857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1949
681079,0,1,6,0,0,3,1000,82,0.09499999881,1,0,1,0,0,0,0,0.40000000596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1949
681080,0,2,6,0,0,77,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,1949
681082,0,0,6,0,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,1,0,2457
681091,0,0,62,1,0,0,0,27,1,1,0,5,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2691
681092,0,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2691
681093,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,25,0,2400
681094,0,0,24,0,0,0,0,0,0,1,0,1,2583,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2401
681101,0,0,24,0,0,0,0,0,0,1,0,1,2682,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2545
681102,0,0,24,0,0,0,0,0,0,1,0,1,2687,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2546
681103,0,0,24,0,0,0,0,0,0,1,0,1,1082,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2547
681104,0,0,24,0,0,0,0,0,0,1,0,1,2685,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2548
681107,0,0,24,0,0,0,0,0,0,1,0,1,41191,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2362
681114,0,0,10,1,0,0,0,294,1.3710000515,1,0,47,0,0,0,0,2.40000009537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2054
681115,0,0,10,1,0,0,0,428,1.61099994183,1,0,63,0,0,0,0,3.20000004768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2055
681121,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3413,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2552
681122,0,1,44,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,185,0,0,0,0,0,0,0,0,0,2552
681124,0,0,24,0,0,0,0,2,0,1,0,1,1017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2549
681135,0,0,24,0,0,0,0,0,0,1,0,1,2569,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2386
681136,0,0,24,0,0,0,0,0,0,1,0,1,2570,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2387
681139,0,0,6,0,0,3,2000,7,0,1,0,1,0,15,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1943
681140,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1943
681145,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2647
681148,0,0,24,0,0,0,0,0,0,1,0,1,2840,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2657
681149,0,0,24,0,0,0,0,0,0,1,0,1,2842,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2658
681150,0,0,24,0,0,0,0,1,0,1,0,1,2841,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2659
681154,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,2828
681155,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,2829
681156,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,2830
681158,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,2437,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2442
681159,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,2438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2443
681160,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,2439,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2444
681161,0,0,6,0,0,100,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,1852
681162,0,0,24,0,0,0,0,0,0,1,0,1,4257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3774
681163,0,0,24,0,0,0,0,0,0,1,0,1,4259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3776
681164,0,0,63,0,0,0,0,49,1,1,0,1,0,0,0,0,1.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2649
681165,0,0,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,2650
681171,0,0,24,0,0,0,0,0,0,1,0,1,2862,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2660
681175,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,2831
681176,0,0,113,0,0,0,0,159,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,300,0,0,0,0,0,0,0,0,0,2010
681180,0,0,24,0,0,0,0,0,0,1,0,1,4260,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3777
681181,0,0,24,0,0,0,0,0,0,1,0,1,4262,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3778
681182,0,0,24,0,0,0,0,0,0,1,0,1,4264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3779
681183,0,0,2,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2629
681193,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1515
681194,0,1,6,0,0,23,20000,-1,0,1,0,1,0,0,0,0,0,13481,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1515
681195,0,2,6,0,0,101,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1515
681197,0,0,67,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2800
681198,0,1,30,0,0,0,0,249,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2800
681200,0,0,24,0,0,0,0,0,0,1,0,1,2865,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2668
681201,0,0,24,0,0,0,0,0,0,1,0,1,2866,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2670
681202,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2880
681213,0,0,64,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,11327,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1856
681214,0,1,64,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,18461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1856
681215,0,2,79,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1856
681216,0,0,54,0,0,0,0,599,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2824
681217,0,0,2,0,0,0,0,25,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1823
681218,0,1,6,0,0,3,3000,44,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1823
681219,0,2,80,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1823
681221,0,0,28,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2630,81,0,0,0,0,0,0,41,0,2484
681227,0,0,6,0,0,29,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3369
681228,0,0,6,0,0,8,3000,44,0.37599998713,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2090
681229,0,0,24,0,0,0,0,0,0,1,0,1,2318,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2881
681230,0,0,2,0,0,0,0,56,0.33199998736,1,0,15,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2137
681233,0,0,6,0,0,23,3000,-1,0,1,0,1,0,0,0,0,0,3137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2893
681234,0,1,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,2893
681236,0,0,2,0,0,0,0,49,0.07500000298,1,0,1,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,3055
681243,0,0,6,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2580
681244,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,2575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2581
681245,0,1,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,186,0,0,0,0,0,0,0,0,0,2581
681246,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,2576,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2582
681247,0,1,44,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,186,0,0,0,0,0,0,0,0,0,2582
681250,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2637
681251,0,0,24,0,0,0,0,0,0,1,0,1,2302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2149
681252,0,0,24,0,0,0,0,0,0,1,0,1,2304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2152
681257,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,1753,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1748
681258,0,0,24,0,0,0,0,0,0,1,0,1,2577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2394
681259,0,0,24,0,0,0,0,0,0,1,0,1,2578,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2395
681260,0,0,24,0,0,0,0,0,0,1,0,1,2579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2396
681261,0,0,24,0,0,0,0,0,0,1,0,1,2580,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2397
681268,0,0,96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1906
681269,0,1,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1906
681270,0,2,6,0,0,129,0,-61,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1906
681273,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,30,2763
681274,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,25,0,2096
681275,0,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2096
681276,0,2,6,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,2096
681281,0,0,24,0,0,0,0,0,0,1,0,1,2303,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2153
681282,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2154
681283,0,1,44,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,165,0,0,0,0,0,0,0,0,0,2154
681284,0,0,2,0,0,0,0,108,1,1,0,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2608
681285,0,0,2,0,0,0,0,260,1,1,0,17,0,0,0,0,1.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2610
681287,0,0,24,0,0,0,0,0,0,1,0,1,2867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2671
681288,0,0,6,0,0,15,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,57,0,2947
681289,0,0,2,0,0,0,0,52,0.42899999022,1,0,13,0,0,0,0,0.89999997616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2948
681291,0,0,24,0,0,0,0,0,0,1,0,1,2868,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2672
681298,0,0,10,1,0,0,0,45,0.2310000062,1,0,11,0,0,0,0,0.89999997616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2050
681300,0,0,10,1,0,0,0,70,0.43099999428,1,0,15,0,0,0,0,1.10000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2052
681301,0,0,6,0,0,29,0,-6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,6,0,3105
681305,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2141
681306,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2142
681308,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2070
681309,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3599,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2075
681314,0,0,6,0,0,8,3000,60,0.37599998713,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2091
681319,0,0,24,0,0,0,0,0,0,1,0,1,2314,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2166
681320,0,0,10,1,0,0,0,134,0.83899998665,1,0,23,0,0,0,0,1.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2053
681324,0,0,2,0,0,0,0,377,0.57099997997,0.69999998808,3,47,0,0,0,0,2.70000004768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2860
681325,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2124
681327,0,0,6,0.5,0,53,1000,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2969
681328,0,0,10,1,0,0,0,46,0,1,0,7,0,0,0,0,2.40000009537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3368
681331,0,0,8,0,0,0,0,49999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,5,0,2641
681332,0,1,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2641
681338,0,0,58,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2764
681339,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,30,2765
681340,0,0,2,0,0,0,0,23,0.20399999619,1,0,9,0,0,0,0,0.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2136
681342,0,0,24,0,0,0,0,0,0,1,0,1,2315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2167
681343,0,0,24,0,0,0,0,0,0,1,0,1,2316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2168
681344,0,0,36,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,2649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1853
681346,0,0,6,0,0,87,0,-41,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,1742
681347,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,1742,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1747
681349,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2125
681350,0,0,2,0,0,0,0,153,0.24300000072,1,0,39,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,16,0,8422
681351,0,1,27,0,0,3,2000,34,0.12200000137,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,28,0,8422
681352,0,0,24,0,0,0,0,0,0,1,0,1,2851,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2661
681359,0,0,2,0,0,0,0,398,0.0700000003,1,0,73,0,0,0,0,1.60000002384,0,0.0700000003,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,2812
681360,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32,0,2654
681361,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2656
681365,0,0,2,0,0,0,0,16,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1822
681366,0,1,6,0,0,3,3000,29,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1822
681367,0,2,80,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1822
681369,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2155
681370,0,1,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,165,0,0,0,0,0,0,0,0,0,2155
681376,0,0,6,0,0,144,0,16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1860
681377,0,0,6,0,0,20,500,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,1908
681380,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,1755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1750
681381,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,1756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1751
681382,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1833
681383,0,1,80,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1833
681386,0,0,24,0,0,0,0,0,0,1,0,1,2864,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2667
681391,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,1,55,1953
681392,0,1,6,0,0,77,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,1,0,1953
681393,0,2,6,0,0,77,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1953
681398,0,0,64,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,11329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1857
681399,0,1,64,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,18461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1857
681400,0,2,79,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1857
681401,0,0,24,0,0,0,0,0,0,1,0,1,2454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2329
681406,0,0,6,0,0,3,5000,9,0.10000000149,1,0,1,0,0,0,0,0.10000000149,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3396
681407,0,1,6,0,0,22,0,-61,0,1,0,1,0,0,0,0,-2.40000009537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,3396
681408,0,0,24,0,0,0,0,0,0,1,0,1,3726,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3397
681414,0,0,6,0,0,15,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3742
681415,0,0,24,0,0,0,0,0,0,1,0,1,4321,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3856
681422,0,0,24,0,0,0,0,0,0,1,0,1,4359,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3922
681423,0,0,24,0,0,0,0,1,0,1,0,1,4360,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3923
681424,0,0,24,0,0,0,0,0,0,1,0,1,4361,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3924
681425,0,0,24,0,0,0,0,0,0,1,0,1,4362,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3925
681426,0,0,24,0,0,0,0,0,0,1,0,1,4363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3926
681431,0,0,24,0,0,0,0,0,0,1,0,1,3727,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3398
681432,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2271,64,0,0,0,0,0,0,47,0,3655
681434,0,0,35,0,0,138,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,1,0,3631
681435,0,0,6,0,0,54,0,-51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3650
681439,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3464
681440,0,1,118,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,171,0,0,0,0,0,0,0,0,0,3464
681441,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3659
681442,0,0,6,0,0,29,0,-5,0,1,0,1,0,0,0,0,-0.25,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,16,0,3256
681443,0,1,6,0,0,29,0,-5,0,1,0,1,0,0,0,0,-0.25,0,0,1,0,0,0,1,1,0,8,0,0,0,0,0,16,0,3256
681444,0,2,6,0,0,29,0,-5,0,1,0,1,0,0,0,0,-0.25,0,0,1,0,0,0,1,3,0,8,0,0,0,0,0,16,0,3256
681446,0,0,6,0,0,22,0,149,0,1,0,1,0,0,0,0,0,3177,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3220
681447,0,0,6,0,0,161,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3221
